,Low,High,Open,Close,Volume_BTC,,,,,,
1.7045E+12,44100.69,44121,44097.88,44101.97,26.49018,1.7045E+12,1168455.579,1235,12.47273,550174.6175,0
1.7045E+12,44102.1,44114,44091.77,44108,16.47624,1.7045E+12,726635.2938,893,8.39775,370370.0491,0
1.7045E+12,44106.93,44126.7,44103.58,44123.21,15.55165,1.7045E+12,686051.625,919,9.29168,409909.8925,0
1.7045E+12,44123.22,44164.44,44118,44160.65,30.83737,1.7045E+12,1361232.582,1700,15.91117,702398.1447,0
1.7045E+12,44163.13,44181.8,44130.68,44139.35,46.08451,1.7045E+12,2035013.119,2385,24.5796,1085410.103,0
1.7045E+12,44138.31,44162,44134.55,44140,17.2977,1.7045E+12,763636.9773,1019,7.29099,321888.7073,0
1.7045E+12,44140.57,44166,44134.18,44147.34,22.24297,1.7045E+12,982055.009,1155,12.55468,554317.2761,0
1.7045E+12,44148.61,44158.6,44118,44128.95,16.00702,1.7045E+12,706508.9247,915,7.20318,317929.6233,0
1.7045E+12,44128.98,44130.51,44082,44084.16,29.51122,1.7045E+12,1301524.409,1501,11.22925,495250.9077,0
1.7045E+12,44083.15,44103.85,44041.34,44046.59,28.52892,1.7045E+12,1257240.394,1688,11.58259,510432.9794,0
1.7045E+12,44044,44059.43,44021.25,44054.77,32.55456,1.7045E+12,1433801.034,1893,17.70047,779596.6674,0
1.7045E+12,44054.61,44073.22,44049.94,44056.01,11.26416,1.7045E+12,496318.2647,792,5.896,259786.9579,0
1.7045E+12,44055,44055,44021.75,44025.79,13.15656,1.7045E+12,579323.3781,731,6.30854,277783.9665,0
1.7045E+12,44027.87,44047.1,44023.18,44041.03,8.71112,1.7045E+12,383587.3551,691,4.75357,209324.8081,0
1.7045E+12,44042.8,44094.72,44040.91,44072,25.40349,1.7045E+12,1119566.944,1485,13.70989,604198.7565,0
1.7045E+12,44071.02,44091.63,44059.32,44061.98,18.4302,1.7045E+12,812341.9908,1249,8.01548,353293.7587,0
1.7045E+12,44063.97,44068.65,44028,44038.81,11.76564,1.7045E+12,518221.3083,807,6.75472,297521.1468,0
1.7045E+12,44038.91,44044.13,44024.26,44043.63,12.4488,1.7045E+12,548189.7755,601,7.08377,311950.2287,0
1.7045E+12,44043.88,44044.17,44000,44007.36,28.23401,1.7045E+12,1242819.2,1318,11.18208,492209.6027,0
1.7045E+12,44007.62,44019.47,43986.97,44011.3,25.22862,1.7045E+12,1110139.343,1438,12.90624,567910.3902,0
1.7045E+12,44017.97,44044.99,44010.05,44040.6,40.86912,1.7045E+12,1799473.85,1972,20.50088,902690.6682,0
1.7045E+12,44039.51,44044.13,44021.75,44029.89,11.41341,1.7045E+12,502568.2285,713,5.81871,256222.438,0
1.7045E+12,44028.76,44055,44026.57,44028.15,23.34015,1.7045E+12,1027902.112,1158,11.01054,484917.7478,0
1.7045E+12,44031.43,44038,44006,44017.57,25.48163,1.7045E+12,1121665.36,1202,12.38812,545305.3308,0
1.7045E+12,44016.62,44051.87,44013.64,44040.49,25.96256,1.7045E+12,1143264.985,1275,13.54131,596301.972,0
1.7045E+12,44040.59,44050.2,43994.67,43999.77,22.02065,1.7045E+12,969481.3677,1353,10.10368,444835.053,0
1.7045E+12,43999.66,44019.89,43967,44006,45.38806,1.7045E+12,1996901.058,2515,20.35005,895358.8587,0
1.7045E+12,44007.38,44012.97,43990,44004.44,17.27861,1.7045E+12,760327.6366,1132,7.98428,351347.3843,0
1.7045E+12,44002.27,44017.85,43993.75,44016.3,17.58714,1.7045E+12,773967.8432,777,9.85472,433694.9705,0
1.7045E+12,44016.29,44054.54,44010.98,44049.78,13.05567,1.7045E+12,574839.7221,811,7.4894,329764.8559,0
1.7045E+12,44047.24,44096.69,44047.24,44056,34.02975,1.7045E+12,1499844.624,1944,19.35474,853041.201,0
1.7045E+12,44055,44056.22,44024.13,44028.17,32.36445,1.7045E+12,1425246.202,1560,15.60676,687302.2608,0
1.7045E+12,44029.86,44045.41,44021.79,44027.32,17.40109,1.7045E+12,766191.0914,983,7.36107,324123.8496,0
1.7045E+12,44026.95,44042.03,44006.01,44015.22,16.068,1.7045E+12,707325.6925,915,6.27531,276256.3885,0
1.7045E+12,44012.23,44043.6,43998.51,44036.71,14.62397,1.7045E+12,643759.3117,860,6.37394,280600.5612,0
1.7045E+12,44035.86,44040,44009.7,44024.27,15.59085,1.7045E+12,686393.0743,917,7.28823,320866.0854,0
1.7045E+12,44023.59,44033.59,44009.01,44013.85,15.05631,1.7045E+12,662785.0936,944,6.71406,295564.679,0
1.7045E+12,44013.86,44019.88,44006.03,44006.12,12.29159,1.7045E+12,540981.733,694,5.60491,246694.9432,0
1.7045E+12,44005.26,44010.45,43993,44001.91,15.20862,1.7045E+12,669189.7825,603,6.77479,298100.3779,0
1.7045E+12,44000.12,44004.32,43972,43988.32,16.76656,1.7045E+12,737518.6273,1107,7.04634,309963.3444,0
1.7045E+12,43988.32,43996.39,43944.57,43952.01,23.05338,1.7045E+12,1013726.866,1423,9.84899,433089.8395,0
1.7045E+12,43952.01,43981.16,43948.56,43972.28,32.81523,1.7045E+12,1442652.486,1355,15.31416,673248.3142,0
1.7045E+12,43972.63,44009.52,43971.83,44005.02,42.12998,1.7045E+12,1853502.865,1776,17.68375,777957.8676,0
1.7045E+12,44005.15,44023.81,44001.27,44012.12,25.53083,1.7045E+12,1123601.781,807,6.83523,300848.0793,0
1.7045E+12,44014.93,44035.6,44006.12,44017.04,12.54404,1.7045E+12,552186.1423,817,6.41026,282182.8775,0
1.7045E+12,44018.19,44041,44016.01,44032.29,9.86388,1.7045E+12,434310.3172,574,4.85045,213569.8548,0
1.7045E+12,44031.34,44057.07,44021.75,44057.07,10.49209,1.7045E+12,462056.4215,638,6.59952,290643.3771,0
1.7045E+12,44057.02,44058.59,44044.07,44045.74,6.36279,1.7045E+12,280272.6311,461,2.72378,119983.9244,0
1.7045E+12,44047.63,44052.98,44036.91,44047.58,7.04127,1.7045E+12,310140.3797,522,3.90554,172032.3896,0
1.7045E+12,44047.36,44098.03,44044.65,44091.35,53.35632,1.7045E+12,2351580.146,2026,31.85216,1403898.943,0
1.7045E+12,44091.35,44091.35,44052,44062.14,29.08973,1.7045E+12,1282025.98,1282,12.10843,533602.509,0
1.7045E+12,44062.39,44064.42,44038.78,44047.29,13.74034,1.7045E+12,605276.654,865,5.94323,261803.0721,0
1.7045E+12,44049.74,44066.84,44043.22,44051.25,11.50668,1.7045E+12,506931.9045,773,4.36373,192251.7537,0
1.7045E+12,44052.78,44066.37,44043.13,44046,14.94669,1.7045E+12,658461.301,669,7.31652,322338.2543,0
1.7045E+12,44047.26,44065.59,44039.97,44061.01,31.72888,1.7045E+12,1397654.494,1175,13.4035,590464.1246,0
1.7045E+12,44061.01,44062,44014.52,44020,18.0134,1.7045E+12,793284.9923,895,9.12824,401984.564,0
1.7045E+12,44018.54,44021.25,43999.17,44017.57,16.9361,1.7045E+12,745335.9937,722,9.67581,425830.6468,0
1.7045E+12,44015.55,44045.47,44006,44045.47,10.86186,1.7045E+12,478140.5404,635,6.73284,296398.6576,0
1.7045E+12,44045.46,44066.2,44040.55,44054.85,14.10317,1.7045E+12,621310.9406,805,7.07705,311781.4656,0
1.7045E+12,44055.4,44077.75,44044.49,44049.28,23.09556,1.7045E+12,1017610.231,1215,10.77359,474693.327,0
1.7045E+12,44047.32,44055.67,44015.17,44020.9,21.46266,1.7045E+12,945066.4922,1348,10.54006,464103.5594,0
1.7045E+12,44020.9,44034.44,43998,43999.97,13.55799,1.7045E+12,596802.5804,748,5.52012,243001.7211,0
1.7045E+12,44000.94,44016.84,43972.75,43972.75,14.71546,1.7045E+12,647417.3802,920,7.2052,317022.9021,0
1.7045E+12,43974,44008.53,43965.63,44001.67,17.1036,1.7045E+12,752399.071,1078,9.60578,422562.6919,0
1.7045E+12,44001.67,44013.42,43992.01,43998.46,13.81846,1.7045E+12,608052.1139,870,5.00862,220400.6554,0
1.7045E+12,44000.12,44044.17,43996.39,44043.11,38.33236,1.7045E+12,1687636.561,1925,18.75601,825766.392,0
1.7045E+12,44045.47,44049.06,44020.48,44042.15,19.09279,1.7045E+12,840756.4768,863,9.62562,423875.0632,0
1.7045E+12,44042.03,44048.29,44028.07,44038.12,12.40082,1.7045E+12,546105.6841,665,4.51123,198663.6186,0
1.7045E+12,44039.02,44042.9,44006,44022.16,20.03785,1.7045E+12,882070.8277,1087,9.73163,428390.8454,0
1.7045E+12,44021.09,44048.75,44017.62,44030.95,26.42363,1.7045E+12,1163485.439,1336,14.90858,656466.5598,0
1.7045E+12,44032.57,44042.74,44017.62,44020.84,21.38336,1.7045E+12,941524.3033,847,9.97093,439056.3523,0
1.7045E+12,44020.65,44020.65,43965.27,44002,41.24993,1.7045E+12,1814582.172,1809,20.67052,909276.3635,0
1.7045E+12,44002,44015.12,43994.72,44002,11.42117,1.7045E+12,502574.0767,622,5.75389,253198.0247,0
1.7045E+12,44001.13,44008.3,43972.9,43986.12,17.07466,1.7045E+12,751079.3799,936,7.94507,349485.7591,0
1.7045E+12,43984.59,43997.15,43965.62,43966.5,22.8054,1.7045E+12,1003007.706,1183,9.82931,432326.8222,0
1.7045E+12,43966,43966,43910,43924,61.15733,1.7045E+12,2686880.471,3088,25.34777,1113623.975,0
1.7045E+12,43925.73,43936,43891.83,43920.51,53.20678,1.7045E+12,2336486.372,2628,24.47332,1074718.575,0
1.7045E+12,43918.01,43976.88,43910.65,43960.72,55.0489,1.7045E+12,2419509.296,2924,28.2041,1239653.221,0
1.7045E+12,43960.93,43994.35,43958.66,43981.38,27.89273,1.7045E+12,1226758.584,1276,14.54469,639670.2164,0
1.7045E+12,43981.29,44000.71,43964.93,43985.91,33.45063,1.7045E+12,1471300.275,1846,15.08788,663637.3793,0
1.7045E+12,43986.28,43989.4,43963.11,43966.61,15.26309,1.7045E+12,671195.2948,916,6.81214,299569.6451,0
1.7045E+12,43966.74,43988.19,43952.01,43986.39,15.63888,1.7045E+12,687626.8313,821,8.78272,386187.5191,0
1.7045E+12,43988.31,44001.3,43974.16,43976,23.2181,1.7045E+12,1021329.759,1269,9.89686,435358.1189,0
1.7045E+12,43975.42,43993.99,43973.01,43982.01,12.36089,1.7045E+12,543680.6566,743,6.27313,275922.6705,0
1.7045E+12,43982.25,44002.6,43978.01,43988,13.43716,1.7045E+12,591124.4063,848,7.05192,310235.5862,0
1.7045E+12,43988,44020,43988,44016.12,14.75358,1.7045E+12,649231.5507,1213,9.30339,409400.1949,0
1.7045E+12,44016.12,44018.57,43971.48,43976.16,15.34309,1.7045E+12,675008.9777,1006,5.27863,232236.5427,0
1.7045E+12,43976.52,43983.91,43938.61,43979.47,17.39011,1.7045E+12,764465.6439,996,7.65743,336624.2711,0
1.7045E+12,43981.36,44006.88,43978.61,43995.58,15.40625,1.7045E+12,677818.2252,743,7.77289,341985.2079,0
1.7045E+12,43995.44,44005.95,43988.45,43998.95,10.86131,1.7045E+12,477879.3788,584,5.76658,253727.3839,0
1.7045E+12,43998.91,44025.9,43989.64,44012.63,17.37448,1.70451E+12,764608.6675,878,10.18436,448204.0211,0
1.70451E+12,44014,44016.92,43991.03,44014.71,12.01241,1.70451E+12,528566.4282,718,5.542,243867.2773,0
1.70451E+12,44012.74,44026,44006,44021.73,11.06659,1.70451E+12,487115.9823,585,5.29756,233189.9394,0
1.70451E+12,44021.86,44031.96,44016.69,44022,6.07022,1.70451E+12,267238.3745,405,3.07132,135217.7283,0
1.70451E+12,44021.88,44031.42,44010,44030.02,10.97944,1.70451E+12,483334.8208,683,5.74119,252749.0437,0
1.70451E+12,44029.43,44030.69,44010,44012.87,10.04599,1.70451E+12,442206.9632,622,3.6272,159673.8558,0
1.70451E+12,44012.87,44015.61,43985.17,44013.75,40.53187,1.70451E+12,1783508.528,1023,9.71016,427276.9409,0
1.70451E+12,44012.4,44034,44007.66,44031.38,23.10296,1.70451E+12,1017084.611,1013,14.08101,619912.4287,0
1.70451E+12,44032,44033.47,44011.92,44016.19,10.08282,1.70451E+12,443859.6429,576,3.36615,148181.9945,0
1.70451E+12,44016.31,44030.48,44006.01,44012.97,13.46516,1.70451E+12,592696.3708,747,6.45446,284111.5223,0
1.70451E+12,44012.89,44021.36,44004.32,44013.7,10.78024,1.70451E+12,474452.4272,500,4.57388,201313.5487,0
1.70451E+12,44011.14,44011.14,43989.82,43991.69,9.08238,1.70451E+12,399602.6178,500,4.55817,200549.1501,0
1.70451E+12,43991.57,43993.75,43965.78,43979.5,21.12982,1.70451E+12,929279.1871,1030,8.10196,356332.1075,0
1.70451E+12,43979.5,43992.31,43967.2,43988,13.75882,1.70451E+12,605124.0491,713,6.4325,282915.8315,0
1.70451E+12,43986.52,44003.5,43986.38,43992.62,11.33194,1.70451E+12,498550.6527,645,6.46458,284416.7538,0
1.70451E+12,43992.62,44001.67,43978.15,43983.99,12.76654,1.70451E+12,561599.5599,674,4.54071,199753.3556,0
1.70451E+12,43981.88,43994.19,43966,43990.19,11.92831,1.70451E+12,524642.7569,721,5.88746,258945.6637,0
1.70451E+12,43988.91,43991.86,43972.76,43977.18,7.09622,1.70451E+12,312117.6516,406,2.20707,97078.78755,0
1.70451E+12,43974.77,43982.1,43965,43973.49,10.69225,1.70451E+12,470156.7914,516,4.58262,201512.4447,0
1.70451E+12,43973.61,43990.06,43965.6,43973.11,19.77016,1.70451E+12,869416.8506,1146,6.95367,305819.1571,0
1.70451E+12,43971.85,43989,43965.61,43969.14,16.28135,1.70451E+12,716024.3038,752,10.30555,453236.6272,0
1.70451E+12,43971.68,43977.05,43947.58,43951.51,17.37963,1.70451E+12,764036.0539,711,5.93916,261110.915,0
1.70451E+12,43951.51,43960.8,43914,43938,43.75681,1.70451E+12,1922442.021,2213,21.76938,956452.5972,0
1.70451E+12,43936.07,43959.99,43931.08,43953.17,13.07034,1.70451E+12,574433.1053,624,8.38528,368532.3048,0
1.70451E+12,43953.17,43954,43921.51,43946.22,40.77697,1.70451E+12,1791579.824,1637,17.12615,752461.2776,0
1.70451E+12,43947.4,43997.59,43947.4,43984.85,23.07051,1.70451E+12,1014535.001,1342,11.99727,527576.8441,0
1.70451E+12,43986.3,43991.99,43946,43961.25,27.81182,1.70451E+12,1222746.221,1402,11.89128,522774.5488,0
1.70451E+12,43959.76,43961.13,43909.09,43914.74,44.63928,1.70451E+12,1960847.622,1807,22.37648,982888.6856,0
1.70451E+12,43913.14,43934,43912.14,43931.87,26.64738,1.70451E+12,1170514.509,968,18.37509,807153.7135,0
1.70451E+12,43931.18,43950,43920.02,43944.59,12.72244,1.70451E+12,558933.1893,758,5.22649,229625.3911,0
1.70451E+12,43946.95,43948,43926.8,43933.16,16.06463,1.70451E+12,705798.5453,691,6.37647,280162.848,0
1.70451E+12,43931.52,43933.46,43900,43907.03,23.41921,1.70451E+12,1028381.015,979,11.06791,486005.9908,0
1.70451E+12,43905.85,43937.06,43882.7,43930.36,31.90224,1.70451E+12,1400903.268,1475,17.48446,767836.918,0
1.70451E+12,43931.87,43932.55,43912.04,43916.4,13.92143,1.70451E+12,611442.2976,676,6.55295,287815.8108,0
1.70451E+12,43914.97,43923.5,43906.55,43918.22,13.64187,1.70451E+12,599085.5606,572,7.51342,329960.4194,0
1.70451E+12,43918.1,43919.58,43882.35,43896,20.89399,1.70451E+12,917260.9923,770,8.30422,364563.5107,0
1.70451E+12,43897.33,43903.99,43839.6,43839.6,31.13446,1.70451E+12,1366012.026,1652,11.34152,497650.9042,0
1.70451E+12,43855.68,43878,43846.42,43873.57,26.58558,1.70451E+12,1166158.989,1261,15.27049,669838.0657,0
1.70451E+12,43871.98,43888.58,43860.83,43879.7,17.51767,1.70451E+12,768599.726,769,7.36751,323293.9983,0
1.70451E+12,43880,43890.33,43860,43867.87,25.65805,1.70451E+12,1125798.865,1249,13.605,596974.6727,0
1.70451E+12,43866.28,43880.4,43848.8,43854.89,14.26252,1.70451E+12,625625.4313,903,6.28473,275695.9911,0
1.70451E+12,43854.89,43856.47,43803.2,43815.99,46.35239,1.70451E+12,2031479.363,2193,22.96177,1006369.875,0
1.70451E+12,43815.99,43849.74,43815.99,43837.76,24.85759,1.70451E+12,1089527.707,1079,15.02056,658363.785,0
1.70451E+12,43839.34,43866.84,43832,43863.64,10.94129,1.70451E+12,479766.8622,694,5.46996,239855.6291,0
1.70451E+12,43862.1,43872,43839.89,43854.61,20.39802,1.70451E+12,894563.8684,1007,8.84298,387830.0988,0
1.70451E+12,43852.85,43875.99,43840,43862.12,23.05425,1.70451E+12,1011113.121,1091,13.648,598586.1394,0
1.70451E+12,43863.56,43880.4,43849.61,43876.11,20.21864,1.70451E+12,886878.0054,1079,9.99618,438490.9926,0
1.70451E+12,43876.41,43877.64,43851.25,43859.07,13.27882,1.70451E+12,582453.3084,751,5.92872,260047.9679,0
1.70451E+12,43861.66,43880,43856.57,43878,10.28106,1.70451E+12,451045.2436,684,6.19345,271720.8633,0
1.70451E+12,43875.16,43885.99,43861.28,43883.99,13.24073,1.70451E+12,580927.4544,686,7.38971,324233.2349,0
1.70451E+12,43885.13,43894.66,43872.77,43876.39,12.06278,1.70451E+12,529360.3435,741,5.42174,237939.6073,0
1.70451E+12,43876.39,43897.2,43873.28,43888,7.87136,1.70451E+12,345446.6928,458,4.47665,196465.3161,0
1.70451E+12,43887.88,43900.02,43879.32,43894.99,13.35144,1.70451E+12,585993.503,534,9.32666,409363.2883,0
1.70451E+12,43894.17,43895.98,43863.34,43876.89,15.11227,1.70451E+12,663100.8409,715,5.97246,262052.5562,0
1.70451E+12,43876.89,43893.31,43874.15,43888.99,17.85848,1.70451E+12,783727.1746,848,7.53378,330622.4988,0
1.70451E+12,43887.88,43918.18,43886.13,43909.49,13.69469,1.70451E+12,601267.959,692,8.03943,352962.3438,0
1.70451E+12,43907.12,43914.11,43894.48,43911.92,15.54505,1.70451E+12,682489.5373,674,6.55246,287699.6187,0
1.70451E+12,43908.58,43908.58,43890.01,43893.91,10.78712,1.70451E+12,473548.6095,416,4.54396,199483.2385,0
1.70451E+12,43893.76,43904.88,43890,43899.34,6.11371,1.70451E+12,268380.7108,427,3.55379,156007.4335,0
1.70451E+12,43897,43909.89,43883.95,43900,10.13432,1.70451E+12,444866.7855,509,6.1771,271163.755,0
1.70451E+12,43900.38,43907.35,43890.91,43907.07,8.52943,1.70451E+12,374432.1354,449,4.12283,180995.7442,0
1.70451E+12,43905.6,43921.49,43903.07,43918.14,6.96397,1.70451E+12,305815.9394,500,4.15299,182376.6214,0
1.70451E+12,43916.21,43936.55,43892.6,43932.81,23.18158,1.70451E+12,1018002.855,1068,7.41457,325672.1633,0
1.70451E+12,43932.37,43934.46,43897.93,43902.26,15.24931,1.70451E+12,669626.0895,767,6.41593,281730.1315,0
1.70451E+12,43902.26,43904.52,43889,43895.75,8.87083,1.70451E+12,389404.6299,431,4.60393,202107.4788,0
1.70451E+12,43895.99,43901.85,43869.67,43872.43,23.26446,1.70451E+12,1020861.885,1054,11.72538,514506.9629,0
1.70451E+12,43874.49,43898.2,43869.27,43891.82,13.54996,1.70451E+12,594661.8748,637,7.17682,314970.4806,0
1.70451E+12,43890.12,43898.13,43870.22,43883.73,19.77727,1.70451E+12,867892.4979,784,10.11172,443723.8275,0
1.70451E+12,43883.87,43902.86,43882.21,43900.96,4.66971,1.70451E+12,204971.5214,303,3.48975,153178.8243,0
1.70451E+12,43900.96,43903.11,43890,43897,9.71059,1.70451E+12,426262.2404,498,5.31758,233428.4133,0
1.70451E+12,43896.03,43897.73,43872.79,43878.5,13.80857,1.70451E+12,605993.8118,573,5.84349,256442.4731,0
1.70451E+12,43879.69,43883.43,43864.96,43882,11.05735,1.70451E+12,485135.1088,576,5.77649,253445.3062,0
1.70451E+12,43880.5,43892,43872.79,43888.72,9.92066,1.70451E+12,435343.4106,397,5.57235,244542.9411,0
1.70451E+12,43889,43889.55,43866,43874.95,16.4762,1.70451E+12,722896.8927,727,7.23428,317401.5443,0
1.70451E+12,43875.03,43889.87,43856.4,43862.71,18.70562,1.70451E+12,820627.4769,813,7.63081,334789.9934,0
1.70451E+12,43862.71,43873.62,43852.1,43871.4,11.52041,1.70451E+12,505337.2281,489,8.43756,370117.3325,0
1.70451E+12,43870.85,43878.88,43856.36,43875.46,11.14446,1.70451E+12,488878.9898,663,5.69641,249897.5201,0
1.70451E+12,43875.46,43891.81,43871.32,43889.67,6.26189,1.70451E+12,274764.4214,510,3.62233,158949.4122,0
1.70451E+12,43889.56,43911.75,43889,43901.87,10.7571,1.70451E+12,472255.794,602,5.13097,225254.4897,0
1.70451E+12,43901.37,43904.82,43887.51,43895.57,10.42289,1.70451E+12,457532.8337,495,4.88712,214537.4837,0
1.70451E+12,43893.43,43895.44,43870.2,43877.42,9.38555,1.70451E+12,411845.4088,451,3.50975,154007.0365,0
1.70451E+12,43877.3,43894,43875.59,43891.13,12.96066,1.70451E+12,568778.2243,695,7.13063,312932.0094,0
1.70451E+12,43890.95,43899.99,43880.85,43884.69,9.31415,1.70451E+12,408820.366,431,5.2139,228855.2379,0
1.70451E+12,43883.68,43885.1,43872.32,43875.12,5.38257,1.70451E+12,236176.4151,388,2.39132,104929.7658,0
1.70451E+12,43873.2,43895.55,43866.01,43893.14,12.13696,1.70451E+12,532571.4619,640,8.11499,356094.3,0
1.70451E+12,43893.02,43906,43855.51,43858.16,24.88096,1.70451E+12,1091873.465,1426,9.72869,426933.3732,0
1.70451E+12,43858.04,43865.51,43827.31,43842,26.26055,1.70451E+12,1151344.327,1146,13.62046,597170.8449,0
1.70451E+12,43841.99,43842.2,43807.54,43807.54,23.11134,1.70451E+12,1012799.104,1158,9.41487,412594.7496,0
1.70451E+12,43808.42,43834,43786.89,43800.33,88.91319,1.70451E+12,3894910.408,2687,33.4416,1465109.867,0
1.70451E+12,43800.6,43835.92,43798.37,43831.77,24.91347,1.70451E+12,1091531.544,1228,13.48794,590988.2832,0
1.70451E+12,43832.36,43841.79,43820,43825.83,20.8961,1.70451E+12,915943.563,770,9.74173,427024.1002,0
1.70451E+12,43825.83,43838.13,43809,43837.62,13.36414,1.70451E+12,585642.0721,678,6.93622,303966.2963,0
1.70451E+12,43836.45,43852.27,43828.63,43846.68,8.56025,1.70451E+12,375289.9442,474,5.07196,222366.0836,0
1.70451E+12,43846.56,43850,43837.99,43845.13,4.04359,1.70451E+12,177285.4059,241,1.46557,64259.03718,0
1.70451E+12,43847.32,43865.01,43840.01,43853.1,24.18898,1.70451E+12,1060779.813,882,12.13243,532062.6398,0
1.70451E+12,43853.48,43862.83,43850.01,43861.75,8.18663,1.70451E+12,359038.6593,398,3.47657,152471.4903,0
1.70451E+12,43861.75,43866,43851.38,43861.88,8.01012,1.70451E+12,351304.8665,424,3.20371,140508.0563,0
1.70451E+12,43860.22,43864,43853.51,43859,4.88982,1.70451E+12,214458.5748,360,2.00956,88137.64731,0
1.70451E+12,43859.99,43876,43850.27,43852.57,12.53413,1.70451E+12,549789.0663,728,4.88238,214169.1816,0
1.70451E+12,43852.68,43870.2,43839.86,43867.4,19.00168,1.70451E+12,833376.9731,716,11.80153,517611.7449,0
1.70451E+12,43866.37,43867.84,43848.81,43864.72,11.8915,1.70451E+12,521546.7363,562,5.62805,246847.3135,0
1.70451E+12,43866.52,43871.56,43861.75,43868.01,4.04052,1.70451E+12,177249.3167,233,2.56478,112515.0899,0
1.70451E+12,43868.01,43876.58,43861.52,43875.38,6.72904,1.70451E+12,295208.5947,327,3.77317,165536.5499,0
1.70451E+12,43874.95,43899.75,43874.95,43888.6,13.33821,1.70451E+12,585397.2837,604,7.12463,312686.9514,0
1.70451E+12,43890.66,43909.25,43876.14,43879.3,20.05599,1.70451E+12,880244.4664,885,8.5409,374879.9771,0
1.70451E+12,43879.41,43887.12,43867.23,43875.76,32.70801,1.70451E+12,1435105.073,693,7.50939,329503.903,0
1.70451E+12,43877.85,43885.51,43874.96,43878.18,7.47368,1.70451E+12,327951.0247,299,4.45099,195318.756,0
1.70451E+12,43878,43901.61,43868,43897.66,11.99013,1.70451E+12,526173.3656,718,8.23009,361173.9006,0
1.70451E+12,43898.59,43919.83,43898.59,43902.87,15.09814,1.70451E+12,662937.8237,847,7.41914,325774.4513,0
1.70451E+12,43903.99,43912,43889,43892.76,10.12153,1.70451E+12,444352.1035,450,4.56974,200622.5133,0
1.70451E+12,43893.43,43903.76,43888.43,43890.9,7.30357,1.70451E+12,320589.9976,376,3.61473,158676.4445,0
1.70451E+12,43893.37,43906,43888.37,43904.27,4.51591,1.70451E+12,198226.9986,184,2.77968,122020.8601,0
1.70451E+12,43904.27,43907.24,43889.9,43897.88,7.07394,1.70451E+12,310520.3592,410,4.00359,175747.9794,0
1.70451E+12,43897.88,43897.88,43884,43886.38,5.97561,1.70451E+12,262271.1584,324,1.46074,64113.73563,0
1.70451E+12,43888.15,43891.95,43877.56,43882.12,7.3213,1.70451E+12,321291.3993,354,3.43732,150849.7116,0
1.70451E+12,43882.12,43883.73,43864.21,43880.32,18.47846,1.70451E+12,810719.0274,791,7.99269,350681.2343,0
1.70451E+12,43881.99,43914,43881.99,43898,20.04925,1.70451E+12,880141.8082,933,9.78482,429533.7018,0
1.70451E+12,43897.46,43910.01,43895.41,43899.75,8.09519,1.70451E+12,355394.9958,399,4.47517,196475.8266,0
1.70451E+12,43898.71,43900.83,43892,43895.87,3.49243,1.70451E+12,153306.4077,239,0.95229,41803.52042,0
1.70451E+12,43896.21,43903.99,43893.77,43897.56,3.87302,1.70451E+12,170017.4225,242,2.1514,94444.5107,0
1.70451E+12,43898,43906.12,43894.01,43898.57,4.82175,1.70451E+12,211676.1135,331,3.05956,134319.7262,0
1.70451E+12,43898.39,43929.41,43896.47,43925.4,11.88884,1.70451E+12,522079.9026,711,9.64684,423622.5965,0
1.70451E+12,43925.4,43953.71,43922.17,43928.58,27.50695,1.70451E+12,1208566.259,1701,14.06211,617865.5246,0
1.70451E+12,43928.58,43930.55,43910.32,43922.12,10.38325,1.70451E+12,456057.9874,571,5.1381,225683.2608,0
1.70451E+12,43922.12,43973.86,43921.02,43963.16,32.83961,1.70451E+12,1443307.655,1480,17.02679,748342.3483,0
1.70451E+12,43961.82,43976,43950,43952.22,22.06024,1.70451E+12,969828.3448,1091,11.85269,521103.7458,0
1.70451E+12,43950.4,43955.24,43939.99,43947.46,15.13073,1.70451E+12,664951.9143,566,7.03591,309214.2488,0
1.70451E+12,43947.71,43990,43946.23,43966.79,49.95051,1.70451E+12,2196470.209,2673,26.11095,1148179.94,0
1.70451E+12,43964.03,43968,43946.23,43955.85,14.95629,1.70451E+12,657417.7574,876,7.17105,315218.5472,0
1.70451E+12,43954.57,43956.82,43941.43,43945.83,11.32303,1.70451E+12,497644.2217,594,5.908,259665.0005,0
1.70451E+12,43945.83,43960,43939.84,43948.75,13.46786,1.70451E+12,591908.9187,550,6.88292,302515.5576,0
1.70451E+12,43948.49,43951.99,43927.11,43930.14,7.62829,1.70451E+12,335169.6041,457,1.86348,81878.47102,0
1.70451E+12,43929.23,43931.34,43909.95,43911.56,12.19489,1.70451E+12,535597.4059,573,4.08506,179426.7754,0
1.70451E+12,43912.78,43929.23,43893.43,43907.05,16.96533,1.70451E+12,744951.6837,852,7.88651,346314.7377,0
1.70451E+12,43907.04,43931.71,43901.33,43931.71,24.11485,1.70451E+12,1059110.505,1176,12.76695,560725.8268,0
1.70451E+12,43931.57,43933.2,43909.27,43924.98,14.16829,1.70451E+12,622297.1856,624,5.10946,224424.2396,0
1.70451E+12,43923.46,43925.63,43912.29,43923.99,3.55735,1.70451E+12,156232.2655,224,1.23422,54207.53114,0
1.70451E+12,43923.87,43942.1,43920.11,43935.77,5.79483,1.70451E+12,254580.8922,385,3.09269,135867.234,0
