,Open,High,Low,Close,Volume_BTC,,,,,,
1.69E+12,26061.07,26061.07,26061.07,26061.07,0,1.69E+12,0,0,0,0,0
1.69E+12,26069.9,26069.9,26069.9,26069.9,0.001,1.69E+12,26.0699,1,0.001,26.0699,0
1.69E+12,26069.9,26069.9,26069.9,26069.9,0,1.69E+12,0,0,0,0,0
1.69E+12,26069.9,26069.9,26069.9,26069.9,0,1.69E+12,0,0,0,0,0
1.69E+12,26075,26075,26075,26075,0.001,1.69E+12,26.075,1,0.001,26.075,0
1.69E+12,26075,26075,26073.2,26073.2,0.004,1.69E+12,104.2982,4,0.004,104.2982,0
1.69E+12,26075,26081.22,26075,26081.22,0.116,1.69E+12,3025.322,3,0.116,3025.322,0
1.69E+12,26075,26075,26075,26075,0.001,1.69E+12,26.075,1,0,0,0
1.69E+12,26074.01,26074.04,26074.01,26074.04,0.0454,1.69E+12,1183.760944,5,0,0,0
1.69E+12,26074.04,26074.04,26074.04,26074.04,0,1.69E+12,0,0,0,0,0
1.69E+12,26074.8,26074.8,26074.8,26074.8,0.00239,1.69E+12,62.318772,1,0,0,0
1.69E+12,26077.59,26077.59,26077.59,26077.59,0.1262,1.69E+12,3290.991858,1,0.1262,3290.991858,0
1.69E+12,26077.59,26077.59,26077.59,26077.59,0,1.69E+12,0,0,0,0,0
1.69E+12,26077.59,26077.59,26077.59,26077.59,0,1.69E+12,0,0,0,0,0
1.69E+12,26081.25,26081.25,26081.25,26081.25,0.16643,1.69E+12,4340.702438,2,0,0,0
1.69E+12,26073.15,26073.15,26073.15,26073.15,0.16649,1.69E+12,4340.918744,1,0,0,0
1.69E+12,26073.16,26077.75,26073.16,26077.75,0.00514,1.69E+12,134.0204488,2,0.00514,134.0204488,0
1.69E+12,26077.75,26077.75,26077.75,26077.75,0,1.69E+12,0,0,0,0,0
1.69E+12,26084.35,26084.35,26084.35,26084.35,0.00069,1.69E+12,17.9982015,1,0,0,0
1.69E+12,26089.37,26089.37,26089.37,26089.37,0.002,1.69E+12,52.17874,1,0,0,0
1.69E+12,26082.63,26082.63,26082.63,26082.63,0.00346,1.69E+12,90.2458998,1,0,0,0
1.69E+12,26077.75,26077.75,26077.75,26077.75,0.0011,1.69E+12,28.685525,1,0,0,0
1.69E+12,26066.44,26066.44,26066.44,26066.44,0.02953,1.69E+12,769.7419732,3,0,0,0
1.69E+12,26070.33,26070.33,26070.33,26070.33,0.00056,1.69E+12,14.5993848,1,0.00056,14.5993848,0
1.69E+12,26070.33,26070.33,26070.33,26070.33,0,1.69E+12,0,0,0,0,0
1.69E+12,26058.3,26062.59,26058.14,26062.59,0.43114,1.69E+12,11235.49116,8,0.43114,11235.49116,0
1.69E+12,26054.35,26054.35,26054.35,26054.35,0.001,1.69E+12,26.05435,1,0,0,0
1.69E+12,26054.35,26054.35,26054.35,26054.35,0,1.69E+12,0,0,0,0,0
1.69E+12,26050.7,26050.7,26042.49,26045.85,0.56774,1.69E+12,14787.82375,10,0,0,0
1.69E+12,26045.85,26045.85,26045.85,26045.85,0,1.69E+12,0,0,0,0,0
1.69E+12,26026.48,26027.81,26022.77,26027.81,0.17464,1.69E+12,4545.225971,5,0.17335,4511.651812,0
1.69E+12,26023.81,26023.81,26023.81,26023.81,0.00056,1.69E+12,14.5733336,1,0,0,0
1.69E+12,26023.81,26030.69,26023.81,26030.69,0.07388,1.69E+12,1922.669708,4,0.07244,1885.195422,0
1.69E+12,26034.75,26034.75,26034.75,26034.75,0.03944,1.69E+12,1026.81054,1,0.03944,1026.81054,0
1.69E+12,26034.75,26034.75,26034.75,26034.75,0,1.69E+12,0,0,0,0,0
1.69E+12,26043.78,26047.78,26043.58,26047.78,0.55982,1.69E+12,14579.85561,10,0.00495,128.936511,0
1.69E+12,26036.66,26036.66,26036.66,26036.66,0.14571,1.69E+12,3793.801729,4,0.14571,3793.801729,0
1.69E+12,26036.66,26036.66,26036.66,26036.66,0,1.69E+12,0,0,0,0,0
1.69E+12,26036.66,26036.66,26036.66,26036.66,0,1.69E+12,0,0,0,0,0
1.69E+12,26036.66,26036.66,26036.66,26036.66,0,1.69E+12,0,0,0,0,0
1.69E+12,26036.66,26036.66,26036.66,26036.66,0,1.69E+12,0,0,0,0,0
1.69E+12,26036.66,26036.66,26036.66,26036.66,0,1.69E+12,0,0,0,0,0
1.69E+12,26036.66,26036.66,26036.66,26036.66,0,1.69E+12,0,0,0,0,0
1.69E+12,26036.66,26036.66,26036.66,26036.66,0,1.69E+12,0,0,0,0,0
1.69E+12,26027.13,26027.13,26027.13,26027.13,0.00384,1.69E+12,99.9441792,1,0.00384,99.9441792,0
1.69E+12,26027.13,26027.13,26027.13,26027.13,0,1.69E+12,0,0,0,0,0
1.69E+12,26016.66,26019.63,26008.33,26008.41,0.45038,1.69E+12,11716.33097,19,0.43492,11314.16838,0
1.69E+12,26013.06,26013.06,26013.06,26013.06,0.02087,1.69E+12,542.8925622,1,0.02087,542.8925622,0
1.69E+12,26008.91,26008.91,26006.67,26008.86,0.06299,1.69E+12,1638.250083,4,0.06299,1638.250083,0
1.69E+12,26010.87,26010.87,26009.14,26009.14,0.00182,1.69E+12,47.3384513,2,0,0,0
1.69E+12,26002.04,26018.06,26000,26018.06,0.21103,1.69E+12,5487.604606,11,0.08127,2113.734326,0
1.69E+12,26028.21,26036.79,26028.21,26036.79,0.04892,1.69E+12,1273.681455,4,0.04446,1157.595639,0
1.69E+12,26034.28,26034.29,26034.28,26034.29,0.05146,1.69E+12,1339.724449,2,0.05146,1339.724449,0
1.69E+12,26034.29,26034.29,26034.29,26034.29,0,1.69E+12,0,0,0,0,0
1.69E+12,26030.84,26031.69,26030.29,26030.29,0.81778,1.69E+12,21287.46489,33,0,0,0
1.69E+12,26030.29,26030.29,26030.29,26030.29,0,1.69E+12,0,0,0,0,0
1.69E+12,26021.95,26021.95,26021.95,26021.95,0.00082,1.69E+12,21.337999,1,0.00082,21.337999,0
1.69E+12,26011.47,26019.59,26011.47,26012.27,0.0147,1.69E+12,382.4289014,5,0.00701,182.3967411,0
1.69E+12,26019.42,26019.42,26011.3,26011.68,0.03286,1.69E+12,854.7998596,8,0.00676,175.8904377,0
1.69E+12,25995.23,25997.77,25995.23,25997.77,0.003,1.69E+12,77.98976,3,0.003,77.98976,0
1.69E+12,26001.73,26001.73,26001.73,26001.73,0.0682,1.69E+12,1773.317986,1,0.0682,1773.317986,0
1.69E+12,26021.16,26021.16,26021.16,26021.16,0.002,1.69E+12,52.04232,1,0,0,0
1.69E+12,26020.36,26025.26,26018.9,26022.16,0.10666,1.69E+12,2775.537071,11,0.01112,289.37713,0
1.69E+12,26020.77,26020.77,26020.76,26020.76,0.06634,1.69E+12,1726.217429,2,0,0,0
1.69E+12,26018.34,26022.7,26018.34,26022.69,0.30632,1.69E+12,7971.179401,20,0.13643,3550.275589,0
1.69E+12,26012.54,26018.06,25950.01,25965.43,0.58021,1.69E+12,15080.86193,36,0.241,6270.004318,0
1.69E+12,26005.91,26022.46,25950.01,26022.46,0.46773,1.69E+12,12161.4958,25,0.35533,9242.923299,0
1.69E+12,26027.95,26027.95,26027.95,26027.95,0.002,1.69E+12,52.0559,1,0.002,52.0559,0
1.69E+12,26025.28,26026.9,26025.28,26026.9,0.01298,1.69E+12,337.8094168,4,0.01298,337.8094168,0
1.69E+12,26030.3,26030.31,26015.83,26023.55,0.14817,1.69E+12,3854.933467,11,0.00185,48.15025,0
1.69E+12,26020.97,26020.97,26020.97,26020.97,0.05117,1.69E+12,1331.493035,1,0,0,0
1.69E+12,26019.09,26019.09,26018.38,26018.38,0.02646,1.69E+12,688.4645108,3,0,0,0
1.69E+12,26030,26045.1,26030,26045.1,0.01364,1.69E+12,355.1386178,6,0.00769,200.1707,0
1.69E+12,26045.21,26045.21,26036.93,26036.93,0.02037,1.69E+12,530.5304547,4,0,0,0
1.69E+12,26036.93,26036.93,26036.93,26036.93,0,1.69E+12,0,0,0,0,0
1.69E+12,26010.53,26030.17,26010.53,26029.34,0.29212,1.69E+12,7600.600798,15,0.16766,4360.938669,0
1.69E+12,26024.42,26027.32,26018.12,26018.82,0.2472,1.69E+12,6431.859432,13,0.0022,57.252014,0
1.69E+12,26026.13,26026.13,26026.13,26026.13,0.1998,1.69E+12,5200.020774,6,0,0,0
1.69E+12,26020.26,26033.44,25997,25997,0.35544,1.69E+12,9247.263588,16,0.08,2082.608448,0
1.69E+12,26015.61,26015.61,26015.61,26015.61,0.001,1.69E+12,26.01561,1,0.001,26.01561,0
1.69E+12,26015.61,26015.61,26015.61,26015.61,0,1.69E+12,0,0,0,0,0
1.69E+12,26003.66,26003.66,25997,25997,0.00862,1.69E+12,224.10747,3,0,0,0
1.69E+12,26004.12,26004.12,25994.68,25994.68,0.28264,1.69E+12,7347.618539,6,0.001,26.00412,0
1.69E+12,25994.87,25996.69,25992.62,25992.62,0.11114,1.69E+12,2889.055426,8,0.05504,1430.834275,0
1.69E+12,25983.62,25986.08,25973.34,25975.88,0.86093,1.69E+12,22368.04273,13,0.16988,4413.793106,0
1.69E+12,25973.17,25990.36,25973.17,25990.36,0.17008,1.69E+12,4420.390229,4,0.16908,4394.415689,0
1.69E+12,25986.66,26003.99,25986.34,25997.21,0.402,1.69E+12,10447.8895,10,0.401,10421.89229,0
1.69E+12,25991.5,25991.5,25986.39,25986.39,0.55329,1.69E+12,14379.09861,5,0,0,0
1.69E+12,25989.11,25989.11,25984.18,25984.18,0.00459,1.69E+12,119.2850849,2,0,0,0
1.69E+12,25982.65,25986.97,25979.27,25983.96,0.04778,1.69E+12,1241.437508,9,0.00753,195.6479726,0
1.69E+12,25962.76,25973.74,25846.2,25957.45,1.97225,1.69E+12,51144.96263,54,0.61353,15883.93036,0
1.69E+12,25958.45,25984.04,25958.04,25979.85,0.00702,1.69E+12,182.3279617,6,0.003,77.94314,0
1.69E+12,25987.76,26033.27,25987.39,26025.81,0.54024,1.69E+12,14041.55747,23,0.45126,11727.18567,0
1.69E+12,26033.85,26041.63,26025.96,26041.63,0.0425,1.69E+12,1106.438405,9,0.0425,1106.438405,0
1.69E+12,26015.6,26015.6,26006.58,26006.58,0.002,1.69E+12,52.02218,2,0,0,0
1.69E+12,26027.38,26037.06,26020.27,26037.06,0.53873,1.69E+12,14024.03747,10,0.37673,9808.701374,0
1.69E+12,26030.3,26030.3,26017.82,26017.82,0.74705,1.69E+12,19440.69929,17,0.16692,4342.894514,0
1.69E+12,26007.33,26008.7,26002.57,26004.26,0.55835,1.69E+12,14520.59049,7,0.20224,5259.865859,0
1.69E+12,25999,25999,25999,25999,0.11137,1.69E+12,2895.50863,1,0.11137,2895.50863,0
1.69E+12,25996.56,25996.56,25990.8,25990.8,0.49955,1.69E+12,12985.9045,10,0.25805,6707.770806,0
1.69E+12,26003.31,26003.31,26003.31,26003.31,0.00282,1.69E+12,73.3293342,1,0.00282,73.3293342,0
1.69E+12,26007.78,26037.94,26005.14,26012.37,0.02169,1.69E+12,564.280905,15,0.00886,230.5633739,0
1.69E+12,26022.18,26039.44,26011.07,26026.72,0.19617,1.69E+12,5105.987015,63,0.1465,3813.593804,0
1.69E+12,26038.26,26039.43,26015.03,26026.51,0.03283,1.69E+12,854.5844779,20,0.01876,488.4218055,0
1.69E+12,26019.97,26033.11,26019.97,26027.11,0.00838,1.69E+12,218.1035428,6,0.00638,166.0564228,0
1.69E+12,26023.14,26023.14,26023.14,26023.14,0.16679,1.69E+12,4340.399521,1,0,0,0
1.69E+12,26004.3,26004.3,25993.92,25993.92,0.04951,1.69E+12,1287.462513,2,0.001,25.99392,0
1.69E+12,26005.97,26011.41,26005.97,26011.41,0.10965,1.69E+12,2852.140227,2,0.10765,2800.128287,0
1.69E+12,26015.71,26015.81,26015.71,26015.81,0.15353,1.69E+12,3994.201927,4,0.15353,3994.201927,0
1.69E+12,26015.81,26015.81,26015.81,26015.81,0,1.69E+12,0,0,0,0,0
1.69E+12,26013.16,26031.46,26013.16,26031.04,0.58772,1.69E+12,15294.32444,14,0.50772,13212.57521,0
1.69E+12,26016.69,26020.54,26008.2,26008.41,0.52662,1.69E+12,13699.55713,7,0.35978,9358.932573,0
1.69E+12,26008.2,26008.41,26002.14,26002.14,0.12346,1.69E+12,3210.718671,3,0.12346,3210.718671,0
1.69E+12,26003.84,26003.84,25997.31,25997.31,0.08187,1.69E+12,2128.819137,3,0.08187,2128.819137,0
1.69E+12,25994.44,26014.62,25994.44,26004.64,0.52492,1.69E+12,13650.62388,15,0.18625,4844.328519,0
1.69E+12,26000.94,26003.39,26000.94,26003.39,0.17185,1.69E+12,4468.660528,3,0.17085,4442.659588,0
1.69E+12,26004.19,26004.19,26001.74,26001.74,0.21535,1.69E+12,5599.593265,2,0.04839,1258.342754,0
1.69E+12,26004.38,26004.53,25999.08,25999.08,0.38538,1.69E+12,10020.52177,5,0.17499,4550.514627,0
1.69E+12,25990.88,25990.88,25990.88,25990.88,0.00171,1.69E+12,44.4444048,1,0,0,0
1.69E+12,25990.88,25990.88,25990.88,25990.88,0,1.69E+12,0,0,0,0,0
1.69E+12,25987.87,25987.87,25973.19,25980.73,0.34338,1.69E+12,8920.592801,14,0.33075,8592.470635,0
1.69E+12,25985.05,25985.05,25975.28,25981.48,0.09762,1.69E+12,2536.06219,33,0.05043,1310.275378,0
1.69E+12,25976.06,25983.13,25972.89,25975.86,0.09633,1.69E+12,2502.667609,23,0.06522,1694.568062,0
1.69E+12,25971.06,25980.81,25971.05,25980.81,0.44481,1.69E+12,11554.15183,6,0.20367,5291.491165,0
1.69E+12,25989.63,25998.06,25989.63,25996.13,0.05536,1.69E+12,1438.977511,4,0.05436,1412.981381,0
1.69E+12,26007.24,26015.47,26007.24,26013.53,0.25704,1.69E+12,6686.611586,5,0.04509,1173.027212,0
1.69E+12,26009.87,26009.87,26009.87,26009.87,0.08422,1.69E+12,2190.551251,3,0,0,0
1.69E+12,25985.28,25985.28,25973.36,25973.36,0.06167,1.69E+12,1602.500298,4,0.001,25.97336,0
1.69E+12,25973.18,25981.94,25964.76,25971.96,0.18534,1.69E+12,4814.157754,50,0.12798,3324.577728,0
1.69E+12,25981.15,25984.23,25945.69,25956.2,0.24715,1.69E+12,6419.68396,35,0.2232,5797.696114,0
1.69E+12,25972.13,25987.99,25968.26,25983.74,0.11663,1.69E+12,3030.419183,26,0.09742,2531.510856,0
1.69E+12,25977.59,25995.05,25977.59,25986.86,0.0257,1.69E+12,667.8934874,13,0.01198,311.3887313,0
1.69E+12,25991.22,26013.28,25991.22,26013.28,0.11399,1.69E+12,2963.572568,14,0.02874,747.1776763,0
1.69E+12,26003.37,26013.28,25991.33,25996.27,0.02984,1.69E+12,775.8560683,17,0.01596,415.023756,0
1.69E+12,25991.29,26012.7,25987.88,25999.16,0.09207,1.69E+12,2393.820977,36,0.05789,1505.264574,0
1.69E+12,26008.07,26008.07,26008.07,26008.07,0.001,1.69E+12,26.00807,1,0.001,26.00807,0
1.69E+12,26025.25,26025.25,26016.41,26016.41,0.14825,1.69E+12,3856.941623,2,0.001,26.02525,0
1.69E+12,25994.36,26001.51,25994.36,26001.51,0.41577,1.69E+12,10809.64456,10,0.33467,8701.501965,0
1.69E+12,25996.26,25998.68,25989.26,25989.26,0.09261,1.69E+12,2407.504616,6,0.08927,2320.696269,0
1.69E+12,25995.63,25998.23,25981.73,25981.73,0.08382,1.69E+12,2178.517872,31,0.04846,1259.687893,0
1.69E+12,25991.01,25993.03,25982.87,25987.16,0.1002,1.69E+12,2603.992236,13,0.0883,2294.794695,0
1.69E+12,25981.12,26002.43,25981.12,26002.43,0.22134,1.69E+12,5755.133505,4,0.22134,5755.133505,0
1.69E+12,25998.5,26009.15,25998.5,26009.15,0.09609,1.69E+12,2498.530065,4,0.09609,2498.530065,0
1.69E+12,26006.5,26009.84,26006.5,26009.84,0.004,1.69E+12,104.03268,3,0,0,0
1.69E+12,26009.84,26009.84,26009.84,26009.84,0,1.69E+12,0,0,0,0,0
1.69E+12,26010.66,26010.66,26004.4,26004.4,0.24,1.69E+12,6241.600856,8,0,0,0
1.69E+12,26004.4,26004.4,26004.4,26004.4,0,1.69E+12,0,0,0,0,0
1.69E+12,25988.29,25988.29,25987.73,25987.73,0.17717,1.69E+12,4604.311739,4,0,0,0
1.69E+12,25986.28,25989.41,25981.36,25981.36,0.45271,1.69E+12,11764.36489,16,0.44879,11662.51796,0
1.69E+12,25984.75,25989.42,25984.75,25988.85,0.06301,1.69E+12,1637.587865,5,0.06101,1585.614265,0
1.69E+12,25984.8,25986.54,25984.64,25986.54,0.00267,1.69E+12,69.3804218,4,0.001,25.985913,0
1.69E+12,25993.27,25993.27,25985.81,25985.81,0.21639,1.69E+12,5624.65079,5,0.00067,17.4104927,0
1.69E+12,25975.29,25978.32,25972.95,25977.92,0.43829,1.69E+12,11385.71052,8,0.43445,11285.9654,0
1.69E+12,25977.92,25977.92,25977.92,25977.92,0,1.69E+12,0,0,0,0,0
1.69E+12,25975.85,25975.85,25968.26,25968.26,0.39893,1.69E+12,10362.34828,6,0.02149,558.0579074,0
1.69E+12,25969.37,25974.69,25961.68,25974.69,0.30308,1.69E+12,7868.794514,8,0.29079,7549.715969,0
1.69E+12,25974.69,25974.69,25974.69,25974.69,0,1.69E+12,0,0,0,0,0
1.69E+12,25965.72,25972.04,25965.72,25969.83,0.04652,1.69E+12,1208.181556,5,0.04452,1156.239686,0
1.69E+12,25969.83,25969.83,25969.83,25969.83,0,1.69E+12,0,0,0,0,0
1.69E+12,25971.34,25971.4,25969.52,25971.4,0.40952,1.69E+12,10635.47744,9,0.2004,5204.424529,0
1.69E+12,25973.18,25984.01,25963.15,25984.01,0.52062,1.69E+12,13521.10053,9,0.3504,9101.606513,0
1.69E+12,25987.02,26005.71,25987.02,26005.71,0.08622,1.69E+12,2241.502145,8,0.0855,2222.791491,0
1.69E+12,26003.31,26003.31,25992.93,25994.49,0.01519,1.69E+12,394.9295047,7,0.00528,137.266813,0
1.69E+12,25989.65,25989.65,25989.65,25989.65,0.001,1.69E+12,25.98965,1,0.001,25.98965,0
1.69E+12,25982.55,25982.62,25974.82,25976.26,0.36846,1.69E+12,9571.759492,10,0.20134,5230.16071,0
1.69E+12,25991.15,25991.24,25989.33,25989.33,0.0582,1.69E+12,1512.6834,5,0,0,0
1.69E+12,25994.38,25995.15,25994.38,25995.15,0.0582,1.69E+12,1512.894475,3,0.0582,1512.894475,0
1.69E+12,25997.88,26004.83,25995.48,25999.56,0.06941,1.69E+12,1804.589804,8,0.03289,855.2173347,0
1.69E+12,25999.72,25999.92,25998.93,25999.92,0.04463,1.69E+12,1160.372729,4,0.04463,1160.372729,0
1.69E+12,26001.38,26012.72,25998.81,26012.72,0.33407,1.69E+12,8687.548333,5,0.25407,6607.638393,0
1.69E+12,26014.94,26015.2,26006.9,26006.9,0.81077,1.69E+12,21088.92159,9,0.4,10406.0384,0
1.69E+12,26000.28,26000.28,26000.28,26000.28,0.00329,1.69E+12,85.5409212,1,0,0,0
1.69E+12,25995.77,25997.08,25995.77,25997.08,0.10589,1.69E+12,2752.801197,3,0.08589,2232.885797,0
1.69E+12,25985.79,25994.96,25985.79,25991.87,0.24404,1.69E+12,6342.926666,7,0.08404,2183.978656,0
1.69E+12,26003.3,26003.47,26000.21,26000.21,0.23639,1.69E+12,6146.494016,4,0.09846,2560.285051,0
1.69E+12,25990.78,25994.2,25988.52,25988.97,0.17447,1.69E+12,4534.626776,8,0.16759,4355.819818,0
1.69E+12,25994.2,26004.59,25994.2,26000.75,0.11302,1.69E+12,2938.378838,5,0.10976,2853.616393,0
1.69E+12,26000.75,26000.75,26000.75,26000.75,0,1.69E+12,0,0,0,0,0
1.69E+12,26000.05,26000.05,26000.05,26000.05,0.03057,1.69E+12,794.8215285,1,0.03057,794.8215285,0
1.69E+12,25996.2,25996.2,25996.2,25996.2,0.00328,1.69E+12,85.267536,1,0.00328,85.267536,0
1.69E+12,25998.79,25998.79,25998.79,25998.79,0.19379,1.69E+12,5038.305514,5,0.19379,5038.305514,0
1.69E+12,26002.13,26002.13,26000.35,26000.35,0.03157,1.69E+12,820.8854641,2,0.03157,820.8854641,0
1.69E+12,25998.75,25998.75,25998.75,25998.75,0.00101,1.69E+12,26.2587375,1,0,0,0
1.69E+12,25995,25998.19,25990.43,25990.43,0.00699,1.69E+12,181.7018346,3,0.00233,60.5757827,0
1.69E+12,25987.89,25989.2,25983.39,25989.19,0.37554,1.69E+12,9759.813386,12,0.25793,6703.377643,0
1.69E+12,25989.19,25989.19,25989.19,25989.19,0,1.69E+12,0,0,0,0,0
1.69E+12,25986.14,26003.41,25986.14,26003.41,0.33317,1.69E+12,8659.768489,5,0.16612,4318.783802,0
1.69E+12,26003.41,26003.41,26003.41,26003.41,0,1.69E+12,0,0,0,0,0
1.69E+12,25995.38,25995.6,25981.56,25981.56,0.14166,1.69E+12,3681.735222,6,0.05145,1337.464615,0
1.69E+12,25986.01,25986.01,25986.01,25986.01,0.03912,1.69E+12,1016.572711,1,0.03912,1016.572711,0
1.69E+12,25982.33,25982.35,25982.33,25982.35,0.14376,1.69E+12,3735.221853,3,0.14376,3735.221853,0
1.69E+12,25988.98,25988.98,25979.61,25979.61,0.1691,1.69E+12,4393.170791,2,0,0,0
1.69E+12,25972.81,25978.51,25972.81,25978.51,0.08794,1.69E+12,2284.533468,2,0.08501,2208.433135,0
1.69E+12,25978.51,25978.51,25978.51,25978.51,0,1.69E+12,0,0,0,0,0
1.69E+12,25973.89,25973.89,25958.54,25961.77,0.15831,1.69E+12,4110.233025,10,0.0495,1285.342191,0
1.69E+12,25963.06,25963.06,25956.58,25959.9,0.36149,1.69E+12,9383.992542,5,0.2224,5773.17343,0
1.69E+12,25964.47,25964.47,25961.61,25961.61,0.08,1.69E+12,2076.93317,3,0,0,0
1.69E+12,25962.69,25974.41,25962.69,25970.27,0.31495,1.69E+12,8179.609728,9,0.31495,8179.609728,0
1.69E+12,25970.27,25970.27,25970.27,25970.27,0,1.69E+12,0,0,0,0,0
1.69E+12,25970.27,25970.27,25970.27,25970.27,0,1.69E+12,0,0,0,0,0
1.69E+12,25962.79,25962.79,25950.04,25950.04,0.25325,1.69E+12,6571.923946,3,0.001,25.96279,0
1.69E+12,25937.99,25943.9,25920.72,25933.4,0.572,1.69E+12,14835.47525,22,0.008,207.45393,0
1.69E+12,25941.74,25960.46,25941.74,25960.46,0.13383,1.69E+12,3474.226652,5,0.13383,3474.226652,0
1.69E+12,25928.62,25929.02,25928.62,25929.02,0.002,1.69E+12,51.85764,2,0.002,51.85764,0
1.69E+12,25925.29,25948.34,25925.01,25948.34,0.25353,1.69E+12,6572.981416,16,0.25153,6521.084736,0
1.69E+12,25947.78,25947.78,25925.22,25935.07,0.84926,1.69E+12,22022.70444,13,0.46108,11956.0898,0
1.69E+12,25935.07,25935.07,25935.07,25935.07,0,1.69E+12,0,0,0,0,0
1.69E+12,25935.07,25935.07,25935.07,25935.07,0,1.69E+12,0,0,0,0,0
1.69E+12,25937.89,25937.89,25937.89,25937.89,0.13128,1.69E+12,3405.126199,1,0.13128,3405.126199,0
1.69E+12,25922.46,25922.46,25922.46,25922.46,0.001,1.69E+12,25.92246,1,0,0,0
1.69E+12,25911,25937.93,25905.92,25937.93,0.26284,1.69E+12,6811.64056,8,0.19184,4972.217053,0
1.69E+12,25930,25930,25930,25930,0.00771,1.69E+12,199.9203,1,0.00771,199.9203,0
1.69E+12,25930,25930,25930,25930,0,1.69E+12,0,0,0,0,0
1.69E+12,25933.19,25933.19,25933.19,25933.19,0.16741,1.69E+12,4341.475338,1,0,0,0
1.69E+12,25910.22,25910.22,25910.22,25910.22,0.00582,1.69E+12,150.7974804,1,0,0,0
1.69E+12,25909.63,25915.55,25909.44,25910.72,0.23161,1.69E+12,6001.636643,8,0.23161,6001.636643,0
1.69E+12,25911.89,25930.48,25908.19,25925.67,0.45542,1.69E+12,11804.11031,15,0.13042,3379.445996,0
1.69E+12,25918.01,25922.09,25915.9,25918.25,0.35369,1.69E+12,9166.812538,12,0.04335,1123.70136,0
1.69E+12,25928.82,25928.82,25909.48,25913.16,0.33466,1.69E+12,8672.344863,13,0.17199,4456.224854,0
1.69E+12,25909.67,25909.84,25906.47,25908.41,0.0612,1.69E+12,1585.616566,6,0.0612,1585.616566,0
1.69E+12,25909.99,25910.46,25908.32,25909.32,0.42885,1.69E+12,11111.31954,11,0.42438,10995.50782,0
1.69E+12,25905.76,25905.76,25905.76,25905.76,0.002,1.69E+12,51.81152,1,0,0,0
1.69E+12,25906.59,25909.04,25896,25896,0.07677,1.69E+12,1988.642406,9,0.01158,299.9879238,0
1.69E+12,25890.68,25899.14,25890.68,25893.17,0.12766,1.69E+12,3305.598095,3,0.12566,3253.811755,0
1.69E+12,25883.8,25917.25,25883.8,25915.82,0.50838,1.69E+12,13171.28769,16,0.26438,6850.716931,0
1.69E+12,25915.27,25915.27,25889.08,25889.08,0.36939,1.69E+12,9568.6979,12,0.30868,7996.971854,0
1.69E+12,25871.17,25878.44,25846.2,25859.11,0.37672,1.69E+12,9744.445418,12,0.10691,2766.62918,0
1.69E+12,25870.96,25870.96,25855.86,25855.86,0.106,1.69E+12,2740.833094,5,0.1,2585.665774,0
1.69E+12,25884.63,25908.02,25884.63,25891.44,0.39501,1.69E+12,10227.00777,9,0,0,0
1.69E+12,25880.77,25902.73,25880.77,25895.43,0.45701,1.69E+12,11834.36167,19,0.28795,7457.309281,0
1.69E+12,25884.76,25884.76,25857.21,25865.6,0.41521,1.69E+12,10744.73145,10,0.001,25.8656,0
1.69E+12,25864.17,25864.17,25835.36,25862.02,0.19332,1.69E+12,4998.130051,21,0.01368,353.5632858,0
1.69E+12,25841.18,25865.97,25841.18,25865.97,0.0629,1.69E+12,1626.006038,6,0.002,51.68309,0
1.69E+12,25855.31,25894.19,25841.95,25894.19,0.494,1.69E+12,12772.19811,21,0.32635,8439.789146,0
1.69E+12,25856.65,25862.63,25834.09,25834.09,0.08404,1.69E+12,2172.837583,6,0.07604,1966.155068,0
1.69E+12,25858.09,25867.26,25835.16,25835.16,0.243,1.69E+12,6284.118152,8,0.2405,6219.516607,0
1.69E+12,25825.78,25849.72,25825.78,25836.12,0.21908,1.69E+12,5661.195657,13,0.13113,3388.832725,0
1.69E+12,25858.09,25869.16,25855.46,25869.16,0.59098,1.69E+12,15282.52023,16,0.38458,9945.893973,0
1.69E+12,25861.17,25867.96,25857.5,25857.5,0.04223,1.69E+12,1092.205324,8,0.04023,1040.477619,0
1.69E+12,25853.7,25853.7,25829.67,25845.49,0.29155,1.69E+12,7534.534623,10,0.0805,2079.425343,0
1.69E+12,25867.58,25979.57,25854.72,25881.71,0.90813,1.69E+12,23511.91354,38,0.36476,9437.646123,0
1.69E+12,25851.11,25860.2,25846.02,25846.02,1.00298,1.69E+12,25928.92553,38,0.48521,12543.83483,0
1.69E+12,25846.04,25846.04,25727.5,25824.3,1.02546,1.69E+12,26474.45414,31,0.27016,6979.287217,0
1.69E+12,25846,25846,25827.06,25827.06,0.35057,1.69E+12,9054.702716,8,0.001,25.846,0
1.69E+12,25833.18,25854.61,25833.18,25854.13,0.17611,1.69E+12,4549.586634,9,0.17511,4523.751934,0
1.69E+12,25860.14,25899.03,25859.87,25899.03,0.56987,1.69E+12,14747.16446,18,0.31354,8114.224388,0
1.69E+12,25914.48,25950.81,25911.2,25950.81,0.0751,1.69E+12,1946.122143,10,0.003,77.8161,0
1.69E+12,25939.03,25939.03,25919.83,25933.76,0.27618,1.69E+12,7161.201165,10,0.1711,4435.575658,0
1.69E+12,25934.45,25934.45,25928.62,25928.62,0.13533,1.69E+12,3508.938197,5,0,0,0
1.69E+12,25954.6,25979.57,25951.21,25970.3,0.63257,1.69E+12,16422.30285,20,0.62857,16318.41011,0
