,Open,High,Low,Close,Volume_BTC,,,,,,
1.67932E+12,28251.6,28251.6,28251.6,28251.6,0.00039,1.67932E+12,11.018124,1,0.00039,11.018124,0
1.67932E+12,28208.28,28239.87,28200.22,28230.28,0.01363,1.67932E+12,384.5243864,4,0.002,56.47015,0
1.67932E+12,28215.46,28216.4,28215.46,28216.4,0.00205,1.67932E+12,57.84268,2,0.00205,57.84268,0
1.67932E+12,28216,28259.39,28216,28240.66,0.07917,1.67932E+12,2233.939069,10,0.07717,2177.467289,0
1.67932E+12,28250.5,28280.74,28241.21,28241.21,0.01667,1.67932E+12,471.2789045,8,0.0145,409.9818247,0
1.67932E+12,28224.1,28246.16,28224.1,28246.16,0.00393,1.67932E+12,110.9988054,2,0.00354,99.9914064,0
1.67932E+12,28246.16,28246.16,28246.16,28246.16,0,1.67932E+12,0,0,0,0,0
1.67932E+12,28214.5,28214.5,28214.5,28214.5,0.001,1.67932E+12,28.2145,1,0.001,28.2145,0
1.67932E+12,28195.8,28208.83,28195.8,28208.83,0.00939,1.67932E+12,264.8757017,3,0.00899,253.5973817,0
1.67932E+12,28208.83,28208.83,28208.83,28208.83,0,1.67932E+12,0,0,0,0,0
1.67932E+12,28214.09,28214.09,28183.46,28183.46,0.0105,1.67932E+12,296.0523069,6,0.00189,53.3129751,0
1.67932E+12,28184.42,28184.42,28184.42,28184.42,0.001,1.67932E+12,28.18442,1,0,0,0
1.67932E+12,28197.12,28198.93,28152.69,28198.93,0.025,1.67932E+12,704.4506931,9,0.0014,39.477286,0
1.67932E+12,28181.93,28189.17,28167.6,28177.68,0.01096,1.67932E+12,308.8592458,9,0.00414,116.6765202,0
1.67932E+12,28164.46,28171.35,28164.46,28171.35,0.00356,1.67932E+12,100.2777418,2,0,0,0
1.67932E+12,28195.89,28195.89,28171.44,28171.44,0.00676,1.67932E+12,190.4869459,7,0.00215,60.6166075,0
1.67932E+12,28168.64,28171.5,28150.36,28171.5,0.00674,1.67932E+12,189.82991,5,0.00278,78.2774208,0
1.67932E+12,28180.62,28216.79,28168.02,28168.02,0.0598,1.67932E+12,1687.195971,9,0.05662,1597.60084,0
1.67932E+12,28200.18,28200.18,28200.18,28200.18,0.002,1.67932E+12,56.40036,1,0,0,0
1.67932E+12,28200.18,28200.18,28200.18,28200.18,0,1.67932E+12,0,0,0,0,0
1.67932E+12,28213.02,28213.02,28154.9,28154.9,0.13859,1.67932E+12,3902.92667,13,0.01905,536.5315537,0
1.67932E+12,28154.9,28170.32,28154.9,28170.32,0.00566,1.67932E+12,159.3842224,6,0.00288,81.0943178,0
1.67932E+12,28184.53,28208.74,28149.59,28159.36,0.02519,1.67932E+12,709.9420877,21,0.02075,584.9460599,0
1.67932E+12,28151.46,28151.46,28031.13,28082.1,0.3357,1.67932E+12,9427.85601,43,0.14171,3979.886562,0
1.67932E+12,28093.18,28144.73,28093.18,28132.87,0.02769,1.67932E+12,778.9389739,16,0.02013,566.3469579,0
1.67932E+12,28149.54,28177.74,28142.96,28164.73,0.01238,1.67932E+12,348.6296065,10,0.00938,264.1706765,0
1.67932E+12,28168.09,28168.09,28093.29,28093.29,0.23112,1.67932E+12,6500.096807,17,0.03043,855.721196,0
1.67932E+12,28099.07,28099.07,27980.69,28021.47,0.68258,1.67932E+12,19131.70818,52,0.08048,2255.592988,0
1.67932E+12,27995.03,28014.92,27880,27880,0.34692,1.67932E+12,9702.730926,54,0.0924,2583.601034,0
1.67932E+12,27874.47,27965.87,27828.07,27849,0.478,1.67932E+12,13331.27702,42,0.36914,10299.19415,0
1.67932E+12,27872.75,27937.97,27857.65,27890.4,0.137,1.67932E+12,3818.543524,20,0.04547,1268.320954,0
1.67932E+12,27918.39,27971.01,27918.39,27943.02,0.11535,1.67932E+12,3225.657848,22,0.11395,3186.536758,0
1.67932E+12,27915,27915,27874.47,27886.78,0.0216,1.67932E+12,602.3904802,18,0.00174,48.5607092,0
1.67932E+12,27884.1,27976.33,27884.1,27960.12,0.09826,1.67932E+12,2743.931423,32,0.09446,2637.772921,0
1.67932E+12,27945.21,27961.29,27933.16,27961.29,0.01126,1.67932E+12,314.5977946,10,0.00253,70.7185789,0
1.67932E+12,27944.08,27944.08,27871.53,27871.53,0.06857,1.67932E+12,1914.395836,16,0.05404,1508.970326,0
1.67932E+12,27925.96,27945.29,27925.96,27945.29,0.0048,1.67932E+12,134.063692,7,0.0048,134.063692,0
1.67932E+12,27945.28,27955.12,27895.4,27895.4,0.05393,1.67932E+12,1506.675987,21,0.00771,215.4656192,0
1.67932E+12,27919.17,27919.17,27919.17,27919.17,0.001,1.67932E+12,27.91917,1,0.001,27.91917,0
1.67932E+12,27900.94,27952.09,27900.93,27921.99,0.05273,1.67932E+12,1472.619087,32,0.01491,416.6078627,0
1.67932E+12,27905.07,27919.35,27856.24,27880.51,0.02454,1.67932E+12,684.1059704,20,0.005,139.41608,0
1.67932E+12,27892.11,27923.89,27889.44,27908.12,0.08045,1.67932E+12,2246.051804,29,0.0752,2099.578022,0
1.67932E+12,27925.51,27925.51,27861.52,27909.08,0.03755,1.67932E+12,1047.615377,16,0.011,307.16418,0
1.67932E+12,27917.99,27923.89,27862.93,27899.89,0.20873,1.67932E+12,5822.878247,31,0.0143,399.1866185,0
1.67932E+12,27903.43,27904.78,27903.43,27904.78,0.01238,1.67932E+12,345.4560399,3,0.01238,345.4560399,0
1.67932E+12,27904.75,27906.23,27904.75,27906.23,0.00739,1.67932E+12,206.2196657,7,0.00739,206.2196657,0
1.67932E+12,27923.52,27923.89,27895.9,27895.9,0.01124,1.67932E+12,313.7665561,8,0.00328,91.5901483,0
1.67932E+12,27877.05,27883.62,27814.94,27864.06,0.06763,1.67932E+12,1883.188789,43,0.0158,440.0938574,0
1.67932E+12,27864.95,27899.09,27824.88,27890.53,0.21388,1.67932E+12,5961.976639,51,0.19989,5572.377245,0
1.67932E+12,27888.26,27940.22,27888.26,27926.68,0.05482,1.67932E+12,1530.799222,28,0.01931,539.1526894,0
1.67932E+12,27908.82,27908.82,27908.82,27908.82,0.00154,1.67932E+12,42.9795828,2,0,0,0
1.67932E+12,27903.88,27924.03,27895.12,27924.03,0.004,1.67932E+12,111.61816,4,0.001,27.92403,0
1.67932E+12,27941.3,27961.29,27899.77,27947.74,0.12011,1.67932E+12,3354.851876,35,0.02427,678.3296158,0
1.67932E+12,27947.74,27973.29,27942.91,27960.17,0.09493,1.67932E+12,2653.539744,20,0.0451,1260.973703,0
1.67932E+12,27980.29,28112.36,27967.15,28100.98,0.66945,1.67932E+12,18792.01447,87,0.54545,15309.01011,0
1.67932E+12,28100.98,28215.63,28100.98,28208.02,0.34275,1.67932E+12,9659.937008,66,0.3299,9298.122152,0
1.67932E+12,28173.71,28192.57,28153.62,28153.66,0.05852,1.67932E+12,1648.224561,23,0.02173,611.8852533,0
1.67932E+12,28137.89,28190.01,28119.68,28119.68,0.15767,1.67932E+12,4441.759731,36,0.0525,1479.808991,0
1.67932E+12,28110.34,28115.31,28067.01,28101.85,0.16596,1.67932E+12,4663.121714,30,0.00707,198.6918921,0
1.67932E+12,28074.39,28088.24,28042.46,28042.46,0.01609,1.67932E+12,451.4844823,18,0.00632,177.3737894,0
1.67932E+12,28048.66,28049.66,28000,28000,0.01531,1.67932E+12,429.0200035,14,0.003,84.11183,0
1.67932E+12,28031.7,28035.36,28001.47,28001.47,0.00622,1.67932E+12,174.2854365,8,0.00369,103.4273474,0
1.67932E+12,27997.19,28009.89,27953.1,27990.74,0.02905,1.67932E+12,812.8651201,22,0.01,279.9197548,0
1.67932E+12,27977.82,27977.82,27940.9,27959.48,0.01043,1.67932E+12,291.6425254,14,0.00379,106.0072078,0
1.67932E+12,27954.49,27980.99,27954.49,27955.36,0.02602,1.67932E+12,727.5985541,12,0.01993,557.2943947,0
1.67932E+12,27982.43,28016.79,27973.9,27988.75,0.11236,1.67932E+12,3143.955024,20,0.08808,2464.64848,0
1.67932E+12,27988.73,28022.73,27967.09,28011.14,0.12077,1.67932E+12,3383.689812,27,0.09102,2550.540757,0
1.67932E+12,28011.14,28058.21,27993.41,28032,0.02084,1.67932E+12,584.1687253,25,0.01321,370.41246,0
1.67932E+12,28076.41,28081.42,28034.57,28034.57,0.04496,1.67932E+12,1260.942037,23,0.00618,173.5236316,0
1.67932E+12,28034.57,28034.57,27989.57,27989.62,0.0205,1.67932E+12,574.2579924,22,0.002,56.04489,0
1.67932E+12,27989.61,27991.34,27967.87,27979.95,0.04129,1.67932E+12,1155.379187,50,0.012,335.874408,0
1.67932E+12,27954.1,27982.19,27954.1,27957.62,0.03015,1.67932E+12,843.4308732,22,0.01819,508.9083832,0
1.67932E+12,27983.46,28004.78,27932.18,27940.91,0.02931,1.67932E+12,819.5617181,15,0.0235,657.1994923,0
1.67932E+12,27961.49,28024.99,27945.58,27981.12,0.07969,1.67932E+12,2232.607649,22,0.07423,2079.890013,0
1.67932E+12,27990.47,28015.73,27984.69,27984.69,0.03412,1.67932E+12,955.721782,10,0.02955,827.8147096,0
1.67932E+12,27984.69,28036.35,27984.69,28036.35,0.00779,1.67932E+12,218.1689185,10,0.005,140.0667754,0
1.67932E+12,28008.78,28008.78,28008.78,28008.78,0.00179,1.67932E+12,50.1357162,1,0.00179,50.1357162,0
1.67932E+12,28045.84,28053.24,28030.97,28032.78,0.01042,1.67932E+12,292.1886029,11,0.00538,150.9052017,0
1.67932E+12,28032.78,28060.99,28008.86,28060.99,0.07879,1.67932E+12,2208.952121,15,0.05114,1434.423159,0
1.67932E+12,28074.07,28076.88,28048.8,28064.59,0.03523,1.67932E+12,989.006797,17,0.00563,158.0452366,0
1.67932E+12,28069.58,28099.66,28069.58,28099.66,0.01024,1.67932E+12,287.5328092,12,0.00824,231.3712292,0
1.67932E+12,28103.9,28117.06,28093.86,28117.06,0.0064,1.67932E+12,179.8614476,9,0.00392,110.184124,0
1.67932E+12,28075.95,28078.77,28059.12,28059.12,0.00461,1.67932E+12,129.3902013,5,0.001,28.07877,0
1.67932E+12,28056.81,28071.04,28053.23,28071.04,0.01356,1.67932E+12,380.5113336,12,0.00704,197.5893181,0
1.67932E+12,28078.76,28081.49,28071.01,28071.01,0.00718,1.67932E+12,201.606878,10,0.00618,173.535868,0
1.67932E+12,28084.24,28119.68,28084.24,28110.1,0.03798,1.67932E+12,1067.005772,12,0.00986,277.2225936,0
1.67932E+12,28119.68,28161.45,28119.68,28160.79,0.02713,1.67932E+12,763.3265465,23,0.02413,678.9225865,0
1.67932E+12,28161.45,28174.1,28134.73,28174.1,0.04094,1.67932E+12,1152.996779,17,0.02003,564.1166322,0
1.67932E+12,28174.52,28175.92,28095,28115.58,0.03788,1.67932E+12,1065.385528,34,0.00775,218.1379536,0
1.67932E+12,28112.44,28123.19,28105.52,28105.52,0.00798,1.67932E+12,224.3607782,11,0.00403,113.3299101,0
1.67932E+12,28105.25,28105.25,28077.03,28095,0.02502,1.67932E+12,702.754509,24,0.00462,129.7416912,0
1.67932E+12,28095.99,28095.99,28095.99,28095.99,0.00054,1.67932E+12,15.1718346,1,0,0,0
1.67932E+12,28111.23,28116.46,28096.34,28096.34,0.006,1.67932E+12,168.6620502,5,0.00493,138.5989664,0
1.67932E+12,28082.32,28123.19,28066.9,28100.66,0.00645,1.67932E+12,181.2313046,9,0.00297,83.5019115,0
1.67932E+12,28133.08,28133.08,28133.08,28133.08,0.00097,1.67932E+12,27.2890876,1,0.00097,27.2890876,0
1.67932E+12,28084.59,28084.59,28079.17,28079.17,0.00798,1.67932E+12,224.0920474,7,0,0,0
1.67932E+12,28072.51,28072.51,28016.3,28024.04,0.13384,1.67932E+12,3751.610583,30,0.00554,155.3878051,0
1.67932E+12,28018.12,28033.14,27997.24,28007.15,0.04211,1.67932E+12,1179.789412,26,0.0288,807.0169864,0
1.67932E+12,27998.66,28012.94,27988.9,28012.94,0.03387,1.67932E+12,948.4260711,25,0.01556,435.8426622,0
1.67932E+12,27997.07,28011.02,27994.91,27994.91,0.01568,1.67932E+12,439.0446092,12,0.00353,98.8788933,0
1.67932E+12,28009.44,28042.56,27995.91,28025.4,0.03222,1.67932E+12,902.8385482,29,0.02307,646.4921638,0
1.67932E+12,28025.4,28063.34,28025.4,28063.34,0.04323,1.67932E+12,1212.37238,29,0.04123,1156.30128,0
1.67932E+12,28050.41,28072.57,28014.5,28014.96,0.07465,1.67932E+12,2093.569419,37,0.03449,967.74787,0
1.67932E+12,28014.96,28014.96,28014.96,28014.96,0,1.67932E+12,0,0,0,0,0
1.67932E+12,28040.73,28100.69,28040.73,28100.69,0.14269,1.67932E+12,4003.326428,30,0.13869,3891.072493,0
1.67932E+12,28079.33,28080.16,28076.02,28080.16,0.00729,1.67932E+12,204.6817682,3,0,0,0
1.67932E+12,28080.07,28080.07,28080.07,28080.07,0.02502,1.67932E+12,702.5633514,1,0,0,0
1.67932E+12,28102.91,28103.91,28102.91,28103.91,0.01118,1.67932E+12,314.1934564,12,0.01118,314.1934564,0
1.67932E+12,28095.44,28130.52,28095.44,28130.52,0.04719,1.67932E+12,1326.595754,25,0.01837,516.448522,0
1.67932E+12,28112.95,28112.95,28090.13,28112.34,0.02865,1.67932E+12,805.2172897,20,0.00394,110.7465444,0
1.67932E+12,28114.7,28125.67,28099.25,28099.25,0.00805,1.67932E+12,226.2778231,5,0.00271,76.1939547,0
1.67932E+12,28109.15,28127.35,28106.64,28106.64,0.01367,1.67932E+12,384.3464329,7,0.00889,249.9828817,0
1.67932E+12,28127.34,28166.01,28121.27,28161.57,0.0353,1.67932E+12,993.5158049,30,0.02266,637.68615,0
1.67932E+12,28145.16,28152.88,28145.16,28152.88,0.02678,1.67932E+12,753.7411264,2,0,0,0
1.67932E+12,28144.09,28148.01,28097.87,28097.87,0.0219,1.67932E+12,615.9122293,18,0.00137,38.5604094,0
1.67932E+12,28109.51,28144.19,28102.18,28144.19,0.01003,1.67932E+12,282.0697228,7,0.00751,211.2447552,0
1.67932E+12,28116.02,28116.02,28094.73,28097.87,0.01144,1.67932E+12,321.5405197,10,0.00712,200.084727,0
1.67932E+12,28094.75,28094.75,28067.16,28072.87,0.23303,1.67932E+12,6541.439555,30,0.001,28.08906,0
1.67932E+12,28069.92,28092.19,28063.82,28079.33,0.14841,1.67932E+12,4165.641092,10,0.00251,70.4985298,0
1.67932E+12,28060.91,28069.57,28053.45,28062.72,0.00431,1.67932E+12,120.9482189,6,0.00176,49.3972372,0
1.67932E+12,28062.72,28062.73,28032.8,28060.99,0.01084,1.67932E+12,304.0639827,14,0.00475,133.2722733,0
1.67932E+12,28033.8,28039.55,28016.75,28029.96,0.01084,1.67932E+12,303.7880167,10,0.002,56.06951,0
1.67933E+12,28030.96,28030.97,27986.83,27986.83,0.0255,1.67933E+12,714.0640113,20,0.00374,104.7838323,0
1.67933E+12,27997.16,28025.04,27962,27998.04,0.02703,1.67933E+12,756.8423976,23,0.02167,606.8727656,0
1.67933E+12,28001.06,28001.06,27997,27997,0.00297,1.67933E+12,83.1551578,4,0,0,0
1.67933E+12,27997.01,27997.01,27975.59,27975.59,0.00716,1.67933E+12,200.357206,4,0.00179,50.1146479,0
1.67933E+12,28025.08,28053.31,28016.65,28017.06,0.00731,1.67933E+12,204.9209454,10,0.00399,111.8782458,0
1.67933E+12,28030.28,28030.28,28030.28,28030.28,0.02509,1.67933E+12,703.2797252,1,0.02509,703.2797252,0
1.67933E+12,27997.19,27997.19,27988.6,27988.6,0.00435,1.67933E+12,121.7843268,7,0.00027,7.5592413,0
1.67933E+12,27974.34,27987.44,27969.05,27972.49,0.01546,1.67933E+12,432.5148126,16,0.00876,245.0993607,0
1.67933E+12,28012.02,28012.69,27975.34,27975.34,0.00515,1.67933E+12,144.1972235,4,0.00336,94.1213649,0
1.67933E+12,27985.57,28016.69,27985.57,28016.68,0.00951,1.67933E+12,266.3272848,7,0.00593,166.1389442,0
1.67933E+12,27990,28028.69,27990,28028.68,0.01099,1.67933E+12,307.845415,10,0.00743,208.174985,0
1.67933E+12,28050.69,28053.15,28014.58,28014.58,0.01242,1.67933E+12,348.282228,12,0.00793,222.423316,0
1.67933E+12,27999.64,28028.72,27999.63,28028.72,0.00326,1.67933E+12,91.3215562,4,0.00147,41.2022111,0
1.67933E+12,28017.32,28017.32,28017.32,28017.32,0.00154,1.67933E+12,43.1466728,2,0,0,0
1.67933E+12,27999.64,27999.67,27988.61,27988.61,0.012,1.67933E+12,335.9568211,11,0.00323,90.4389268,0
1.67933E+12,27988.62,28022.63,27988.62,28015.58,0.01145,1.67933E+12,320.7033317,10,0.00362,101.405367,0
1.67933E+12,27996.69,28029.67,27996.69,28029.66,0.01016,1.67933E+12,284.7174373,8,0.00692,193.9603479,0
1.67933E+12,28049.32,28053.24,28049.32,28053.24,0.01519,1.67933E+12,426.0901611,12,0.01519,426.0901611,0
1.67933E+12,28053.25,28073.74,28053.25,28073.74,0.01009,1.67933E+12,283.0823175,8,0.01009,283.0823175,0
1.67933E+12,28070.52,28089.09,28060.82,28074.44,0.00697,1.67933E+12,195.6660358,9,0.00397,111.4699558,0
1.67933E+12,28077.59,28077.59,28017.93,28017.93,0.02865,1.67933E+12,803.2333089,9,0,0,0
1.67933E+12,28075.38,28075.38,28075.38,28075.38,0.02787,1.67933E+12,782.4608406,1,0.02787,782.4608406,0
1.67933E+12,28081.41,28081.41,28026.44,28049.46,0.00676,1.67933E+12,189.6749449,5,0.00269,75.4853329,0
1.67933E+12,28017.96,28038.35,27983.57,27998.96,0.0216,1.67933E+12,604.7604133,19,0.00436,122.1456732,0
1.67933E+12,27975.35,27994.02,27972.52,27976.57,0.01341,1.67933E+12,375.1889773,10,0.00431,120.6163622,0
1.67933E+12,27975.22,28007.95,27975.22,27999.45,0.01832,1.67933E+12,512.8161275,10,0.01496,418.8058139,0
1.67933E+12,27976.27,28008.62,27955.5,27966.39,0.03892,1.67933E+12,1089.585393,13,0.00205,57.337515,0
1.67933E+12,27942.67,27958.91,27925.1,27925.1,0.03179,1.67933E+12,888.1737101,20,0.002,55.90845,0
1.67933E+12,27950.97,27955.59,27950.97,27950.98,0.01309,1.67933E+12,365.8829129,9,0.01154,322.5588939,0
1.67933E+12,27965.39,27983.59,27961.64,27977.54,0.03049,1.67933E+12,852.833908,12,0.02312,646.6903374,0
1.67933E+12,27972.71,27996.84,27962.23,27972.15,0.01436,1.67933E+12,401.7389525,16,0.00549,153.6430579,0
1.67933E+12,27980.82,28008.19,27969.69,27969.69,0.01499,1.67933E+12,419.4961365,15,0.00753,210.7821906,0
1.67933E+12,27969.69,27978.9,27960.31,27962.82,0.0174,1.67933E+12,486.6251164,15,0.00279,78.0446451,0
1.67933E+12,27966.1,27988.45,27960.66,27988.45,0.0102,1.67933E+12,285.2890567,9,0.00336,94.0011775,0
1.67933E+12,27960.15,27960.18,27960.13,27960.18,0.00537,1.67933E+12,150.146009,4,0,0,0
1.67933E+12,27960.18,28017.98,27960.18,28016.46,0.01975,1.67933E+12,553.0258637,13,0.01422,398.217801,0
1.67933E+12,28017.98,28017.99,27954.15,27970.82,0.78664,1.67933E+12,21994.78943,25,0.00674,188.6232155,0
1.67933E+12,27941.96,27967.27,27941.96,27961.4,0.0087,1.67933E+12,243.2384146,6,0.00154,43.0695882,0
1.67933E+12,27961.42,27961.42,27948.6,27960.71,0.00537,1.67933E+12,150.1286067,3,0,0,0
1.67933E+12,27961.71,27989.99,27960.71,27960.71,0.00723,1.67933E+12,202.2140827,10,0.00384,107.4244998,0
1.67933E+12,27979.83,27990.09,27960.74,27962.01,0.00879,1.67933E+12,245.8644284,11,0.00447,125.0708284,0
1.67933E+12,27990.07,27990.09,27962,27962,0.00482,1.67933E+12,134.8308177,7,0.00296,82.821461,0
1.67933E+12,27948.6,27948.6,27948.6,27948.6,0.00837,1.67933E+12,233.929782,6,0,0,0
1.67933E+12,27948.6,27958.12,27903.38,27937.49,0.02716,1.67933E+12,758.4497423,25,0.0174,485.9195094,0
1.67933E+12,27930.64,27958.93,27930.64,27958.93,0.00805,1.67933E+12,224.9546299,8,0.00705,197.0239899,0
1.67933E+12,27961.94,27980.69,27947.77,27958.82,0.0216,1.67933E+12,604.054343,14,0.01547,432.6858402,0
1.67933E+12,27952.72,27973.33,27944.23,27944.23,0.00841,1.67933E+12,235.1004378,9,0.00187,52.2762911,0
1.67933E+12,27928.87,27931.16,27900,27900,0.01525,1.67933E+12,425.6366151,12,0.002,55.86104,0
1.67933E+12,27896.7,27897.8,27702.06,27771.27,0.2875,1.67933E+12,7985.074273,80,0.03892,1081.557009,0
1.67933E+12,27749.31,27776.16,27749.31,27776.16,0.00937,1.67933E+12,260.0659299,4,0.00937,260.0659299,0
1.67933E+12,27784.35,27784.36,27758.63,27768.34,0.01158,1.67933E+12,321.5594772,6,0.009,249.9405238,0
1.67933E+12,27786.01,27809.27,27771.6,27780.1,0.02201,1.67933E+12,611.5295351,17,0.01807,502.0929408,0
1.67933E+12,27799.48,27799.49,27756.06,27756.06,0.03219,1.67933E+12,893.5819062,7,0.00192,53.3750136,0
1.67933E+12,27746,27948.1,27743.93,27780.76,0.62787,1.67933E+12,17479.59898,38,0.59544,16578.94248,0
1.67933E+12,27791.01,27827.67,27774.44,27774.44,0.05108,1.67933E+12,1420.470661,16,0.00659,183.3094398,0
1.67933E+12,27803.34,27812.82,27799.02,27812.82,0.00687,1.67933E+12,191.0182592,6,0.00327,90.9169472,0
1.67933E+12,27805.25,27812.7,27780.17,27780.17,0.00894,1.67933E+12,248.5111718,7,0.001,27.8127,0
1.67933E+12,27807.96,27807.97,27750,27750,0.04915,1.67933E+12,1364.629333,22,0.0038,105.636562,0
1.67933E+12,27744.82,27764.73,27702.07,27702.07,0.0302,1.67933E+12,837.5235616,35,0.003,83.24723,0
1.67933E+12,27723.11,27723.11,27682.13,27712.77,0.05212,1.67933E+12,1443.596998,13,0.002,55.43588,0
1.67933E+12,27678.69,27734.28,27678.68,27703.77,0.01092,1.67933E+12,302.6009272,16,0.00344,95.3660773,0
1.67933E+12,27737.23,27743.99,27720.12,27720.12,0.0049,1.67933E+12,135.9088045,9,0.00426,118.1679277,0
1.67933E+12,27720.12,27720.12,27635.83,27662.77,0.16224,1.67933E+12,4488.147091,32,0.02781,769.1781747,0
1.67933E+12,27670.06,27690.63,26684.06,27630.32,3.2234,1.67933E+12,88238.02205,273,0.0364,1001.430808,0
1.67933E+12,27650.9,27692.4,27639.46,27643.36,0.03228,1.67933E+12,892.7866474,27,0.02097,580.1515407,0
1.67933E+12,27685.65,27721.51,27643.38,27659.52,0.0715,1.67933E+12,1981.439568,29,0.06377,1767.537373,0
1.67933E+12,27715.09,27730,27715.09,27730,0.00378,1.67933E+12,104.7927065,6,0.00378,104.7927065,0
1.67933E+12,27736.66,27740,27685.15,27716.19,0.02817,1.67933E+12,780.7705247,9,0.01623,450.2033081,0
1.67933E+12,27730.31,27733.05,27688.4,27688.4,0.00414,1.67933E+12,114.724382,6,0.00215,59.6243785,0
1.67933E+12,27677.93,27678.02,27606.92,27636.85,0.0466,1.67933E+12,1287.981582,24,0.03512,970.7650103,0
1.67933E+12,27606.92,27628.97,27548.8,27556.07,0.11103,1.67933E+12,3063.889454,46,0.083,2290.942785,0
1.67933E+12,27598.12,27598.12,27530.76,27563.16,0.02837,1.67933E+12,781.9435229,22,0.01739,479.2509881,0
1.67933E+12,27580.75,27602.12,27572.08,27602.12,0.00655,1.67933E+12,180.7270061,11,0.00555,153.1549188,0
1.67933E+12,27612.34,27647.49,27603.78,27647.49,0.01083,1.67933E+12,299.1773394,15,0.00683,188.7359094,0
1.67933E+12,27636.49,27658.52,27619.8,27626.62,0.01449,1.67933E+12,400.4793559,15,0.00492,135.9969254,0
1.67933E+12,27626.61,27626.62,27575.11,27575.11,0.007,1.67933E+12,193.2146216,10,0.00246,67.9508478,0
1.67933E+12,27564.5,27584.43,27546.97,27572.73,0.00394,1.67933E+12,108.6249238,6,0.00255,70.3236915,0
1.67933E+12,27583.98,27620,27581.81,27610.1,0.00946,1.67933E+12,261.1028271,14,0.00746,205.9005571,0
1.67933E+12,27630.31,27666.74,27630.31,27657.49,0.01618,1.67933E+12,447.3071243,22,0.00956,264.3257272,0
1.67933E+12,27661.88,27716.19,27661.88,27716.19,0.0131,1.67933E+12,362.7429325,16,0.00729,201.9390802,0
1.67933E+12,27700.01,27771.28,27700.01,27743.43,0.04036,1.67933E+12,1118.908562,16,0.01006,279.242193,0
1.67933E+12,27750.42,27791.66,27747.33,27747.33,0.0132,1.67933E+12,366.5044194,16,0.0072,199.9896117,0
1.67933E+12,27732.6,27749.35,27715.8,27715.8,0.00497,1.67933E+12,137.81266,7,0.001,27.74935,0
1.67933E+12,27715.8,27715.8,27715.8,27715.8,0,1.67933E+12,0,0,0,0,0
1.67933E+12,27708.78,27708.78,27708.78,27708.78,0.00051,1.67933E+12,14.1314778,1,0,0,0
1.67933E+12,27704.8,27710.91,27704.8,27710.91,0.00283,1.67933E+12,78.410694,4,0.001,27.71091,0
1.67933E+12,27732.68,27732.69,27704.9,27704.9,0.00384,1.67933E+12,106.440451,6,0.00193,53.5240842,0
1.67933E+12,27712.32,27712.33,27677.1,27709.64,0.09268,1.67933E+12,2567.218711,14,0.0025,69.2781271,0
1.67933E+12,27681.9,27699.69,27663.73,27663.73,0.30471,1.67933E+12,8439.050439,13,0.00281,77.7710113,0
1.67933E+12,27659.94,27681.99,27640,27640,0.16201,1.67933E+12,4480.358129,26,0.00692,191.483324,0
1.67933E+12,27632.68,27654.78,27618.08,27618.08,0.05607,1.67933E+12,1549.928694,16,0.03076,850.5713889,0
1.67933E+12,27624.7,27624.7,27624.7,27624.7,0.00181,1.67933E+12,50.000707,1,0.00181,50.000707,0
1.67933E+12,27626.26,27626.26,27568.1,27568.1,0.10012,1.67933E+12,2764.05003,25,0.003,82.85377,0
1.67933E+12,27595.73,27640.08,27595.73,27625.22,0.01141,1.67933E+12,315.1114225,16,0.00941,259.8790525,0
1.67933E+12,27624.85,27658.52,27624.84,27658.52,0.00755,1.67933E+12,208.704956,12,0.00407,112.5478451,0
1.67933E+12,27636.89,27636.89,27629.94,27629.94,0.0018,1.67933E+12,49.739452,2,0.001,27.62994,0
1.67933E+12,27612.41,27619.24,27584.7,27599.68,0.00893,1.67933E+12,246.4957767,12,0.003,82.82652,0
1.67933E+12,27601.75,27612.39,27601.75,27610.93,0.00441,1.67933E+12,121.7534325,7,0.00341,94.1425025,0
1.67933E+12,27640.18,27666.74,27622.02,27662.31,0.01054,1.67933E+12,291.40388,15,0.0051,141.0123464,0
1.67933E+12,27682.08,27682.09,27654.4,27654.4,0.00388,1.67933E+12,107.3556914,7,0.00195,53.9800678,0
1.67933E+12,27631.79,27663.87,27622.23,27661.1,0.01492,1.67933E+12,412.5827296,11,0.00374,103.4443502,0
1.67933E+12,27663.6,27686.7,27657.01,27686.7,0.02928,1.67933E+12,809.9749186,10,0.00392,108.5228307,0
1.67933E+12,27686.7,27686.7,27686.7,27686.7,0,1.67933E+12,0,0,0,0,0
1.67933E+12,27699.98,27709.69,27696.07,27696.07,0.00895,1.67933E+12,247.9358902,12,0.00549,152.103488,0
1.67933E+12,27679.57,27679.57,27642.6,27642.6,0.01541,1.67933E+12,426.3638064,12,0.01017,281.4498573,0
1.67933E+12,27659.47,27659.49,27611.72,27627.96,0.01745,1.67933E+12,482.4104225,14,0.01182,326.8717288,0
1.67933E+12,27619.65,27619.65,27587.2,27594.42,0.00951,1.67933E+12,262.4919077,13,0.00443,122.2870434,0
1.67933E+12,27597.06,27597.06,27559.6,27576.29,0.02997,1.67933E+12,826.9965652,7,0.02741,756.4075046,0
1.67933E+12,27587.28,27642.69,27587.28,27630.96,0.01282,1.67933E+12,354.0573952,18,0.00782,215.98027,0
